l_orderkey	l_linenumber	l_quantity	l_extendedprice	c_custkey	o_orderstatus
454791	1	40.00	51771.60	1	F
454791	2	13.00	25011.61	1	F
579908	1	33.00	53513.13	1	O
3868359	1	36.00	48649.68	1	F
3868359	2	9.00	14891.76	1	F
3868359	3	32.00	54680.32	1	F
3868359	4	6.00	8732.16	1	F
4273923	1	28.00	33632.76	1	O
4273923	2	42.00	62015.52	1	O
4808192	1	26.00	47080.54	1	O
4808192	2	11.00	17529.27	1	O
5133509	1	28.00	36741.88	1	O
5133509	2	35.00	63199.50	1	O
5133509	3	12.00	23399.76	1	O
5133509	4	33.00	53713.77	1	O
l_extendedprice	l_linenumber	l_orderkey	c_name	c_address	c_custkey	o_orderstatus	c_comment
5684.85	7	5812929	Customer#000149941	xVa4gMdbeSSHbzGhNJl kifM6NcgAHlO91	149941	F	en theodolites above the blithely fluffy es
26171.55	2	5823750	Customer#000149933	ocRzB9WDHf6i,Jjz7AHop t7z,AZAX	149933	F	anently pending accounts. ironically furious requests sleep furi
36237.00	1	5847780	Customer#000149963	 wt3GZyhVpEUPl	149963	F	xpress deposits cajole quickly. furiously ironic accounts use iron
27260.35	3	5847780	Customer#000149963	 wt3GZyhVpEUPl	149963	F	xpress deposits cajole quickly. furiously ironic accounts use iron
26185.12	2	5914499	Customer#000149747	V7KDBks4KjoIASIskJfxG2Rc	149747	F	r deposits. finally final requests haggle quickly before the even, ev
71206.20	5	5932130	Customer#000149611	ZHbldyyaPQyRKWl71mjYKfYVy	149611	F	tes? final, pending accounts believe blithely above the 
15945.20	7	5932130	Customer#000149611	ZHbldyyaPQyRKWl71mjYKfYVy	149611	F	tes? final, pending accounts believe blithely above the 
21936.46	2	22594	Customer#000149516	d7TxPpfGmHX5mQRtUJXNVjM,FYQvJg	149516	F	to beans. ironic dependencies ca
34584.66	3	22594	Customer#000149516	d7TxPpfGmHX5mQRtUJXNVjM,FYQvJg	149516	F	to beans. ironic dependencies ca
11933.34	4	28357	Customer#000149794	e,Hb7Z0cji2XgTHH62DG1zE0uTlEuXVtKVjVfl7	149794	F	ithely enticingly silent foxes. special, ironic packages boost? carefully final foxes are carefully! 
95078.18	4	51395	Customer#000149557	gjbbIQ E4i	149557	F	 deposits. special ideas wake across the slyly bold deposits. silent platelets above the final frets
67036.97	5	51395	Customer#000149557	gjbbIQ E4i	149557	F	 deposits. special ideas wake across the slyly bold deposits. silent platelets above the final frets
30845.04	3	60769	Customer#000149573	YmwgfT5DxSswsCvDm9	149573	F	ickly even requests doze after the fluffy asymp
25479.30	5	60769	Customer#000149573	YmwgfT5DxSswsCvDm9	149573	F	ickly even requests doze after the fluffy asymp
54006.29	2	1113605	Customer#000149809	R4VjFrkdThysFM,ZwD1bO9B	149809	F	 unusual packages. slyly final 
37502.96	3	1113605	Customer#000149809	R4VjFrkdThysFM,ZwD1bO9B	149809	F	 unusual packages. slyly final 
64363.74	4	1113605	Customer#000149809	R4VjFrkdThysFM,ZwD1bO9B	149809	F	 unusual packages. slyly final 
55160.44	1	1169027	Customer#000149576	t Qz 50Q8,,rAmCy7l1sC EgxqW9	149576	F	orges poach carefully along the slyly pending dolphins. bold requests cajole depo
23318.10	4	1173538	Customer#000149945	dP8mvXZ3AJyn2U6gEIsHE0GmDvuPTpq	149945	F	ions integrate furiously after the regular escapades. 
75397.20	2	1211239	Customer#000149944	3q9tCbkkhna1XI4bHfHW LmcwHXEHc tZWyk	149944	F	structions. quickly regular dolphins haggle blithely acr
19971.84	2	1231744	Customer#000149566	ydGCKPRG4s	149566	F	y. slyly final packages nag slyly after the fluffily regular theodolites. foxes nag quickly even pains. bold packag
1118.02	2	1256064	Customer#000149926	gRYnEmQLNku85RuZR	149926	F	ly at the ironic, ironic instructions: q
24104.64	1	1269092	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
46277.70	5	1269092	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
41623.33	6	1269092	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
37241.38	7	1284897	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
33574.66	2	1294211	Customer#000149530	Ui7f0WOK41S9FC5Li1KMHqwXNKVY KFC	149530	F	 believe blithely platelets. even, final accounts nag carefully against the sl
7207.08	1	1310149	Customer#000149635	1MrGZCSy80ssQX3T1YRsKdPk	149635	F	ously above the slyly close courts? quickly special instructions about the pending accounts haggle carefull
39437.50	3	1331202	Customer#000149947	q2lfER7DtTtBzjHZt4F	149947	F	regular asymptotes. frays boost. blithely ironic accounts boost carefully fluffily even requests. quickly f
20810.55	1	1341735	Customer#000149588	ZkkoGbTb2,KecYm91	149588	F	inal excuses are blithely regular, ironic dependencies. slyly special foxes nag
28109.90	2	1341735	Customer#000149588	ZkkoGbTb2,KecYm91	149588	F	inal excuses are blithely regular, ironic dependencies. slyly special foxes nag
56602.62	1	1397219	Customer#000149516	d7TxPpfGmHX5mQRtUJXNVjM,FYQvJg	149516	F	to beans. ironic dependencies ca
17468.82	2	1397219	Customer#000149516	d7TxPpfGmHX5mQRtUJXNVjM,FYQvJg	149516	F	to beans. ironic dependencies ca
27440.10	2	1400133	Customer#000149663	IwqBLQE1XSMcfmPF	149663	F	ly special ideas are slyly even accounts. instructions boost furiously quickly ironic f
4675.05	1	1440320	Customer#000149713	AP2i,NrWyropUAM5gR3nLUPrOviExgcBMxOK,yCF	149713	F	ronic accounts. carefully unusual deposit
9297.48	3	1455461	Customer#000149965	0sO4zG8Yv2K	149965	F	riously. final, bold accounts use fluffily above the sly, unus
11162.72	3	1478052	Customer#000149617	,e94aLjXk6DDyEAlFp60q	149617	F	equests must have to wake. furiously even ideas cajole fu
21560.52	2	1501987	Customer#000149794	e,Hb7Z0cji2XgTHH62DG1zE0uTlEuXVtKVjVfl7	149794	F	ithely enticingly silent foxes. special, ironic packages boost? carefully final foxes are carefully! 
11114.48	1	1558309	Customer#000149941	xVa4gMdbeSSHbzGhNJl kifM6NcgAHlO91	149941	F	en theodolites above the blithely fluffy es
74614.85	1	1560034	Customer#000149998	NaDi,1fCNPDTntnVUjGyUJ8TrlIeYNK7v	149998	F	 ideas cajole slyly around the even, pending foxes. carefully thin theodolites run beneath the final se
27788.96	3	1560034	Customer#000149998	NaDi,1fCNPDTntnVUjGyUJ8TrlIeYNK7v	149998	F	 ideas cajole slyly around the even, pending foxes. carefully thin theodolites run beneath the final se
25881.83	1	1601127	Customer#000149680	IzGN1wWDc akugOYOZ8GpIXB321LgE	149680	F	. final, regular instructions affix carefully foxes. furiously special pearls use above the regular, re
1402.32	3	1601127	Customer#000149680	IzGN1wWDc akugOYOZ8GpIXB321LgE	149680	F	. final, regular instructions affix carefully foxes. furiously special pearls use above the regular, re
81197.60	2	1605857	Customer#000149563	dtMvJJpEPpqI	149563	F	ns. furiously close dependencies sleep against the 
14160.51	4	1635525	Customer#000149740	A8I69WWAR,F	149740	F	s accounts nag carefully deposits. express, final requests are regularly. furiously pending dolphins use quickly: 
27477.90	1	1640512	Customer#000149998	NaDi,1fCNPDTntnVUjGyUJ8TrlIeYNK7v	149998	F	 ideas cajole slyly around the even, pending foxes. carefully thin theodolites run beneath the final se
72256.56	1	1650150	Customer#000149920	2wzJmglIHrZe PU7Kmnr7cHjiy	149920	F	the final, unusual deposits. even, unusual foxes above th
57766.32	3	1650150	Customer#000149920	2wzJmglIHrZe PU7Kmnr7cHjiy	149920	F	the final, unusual deposits. even, unusual foxes above th
32843.49	4	1650150	Customer#000149920	2wzJmglIHrZe PU7Kmnr7cHjiy	149920	F	the final, unusual deposits. even, unusual foxes above th
50929.50	5	1650150	Customer#000149920	2wzJmglIHrZe PU7Kmnr7cHjiy	149920	F	the final, unusual deposits. even, unusual foxes above th
44131.34	2	1665638	Customer#000149524	56OL3bcYU37u	149524	F	rding to the bold, ironic requests. ironic packages around the final, unusual pi
65905.20	3	1739462	Customer#000149924	iAo87jA KFZPYKNCFwliN6i	149924	F	ect express, ironic ideas. caref
72987.36	5	1739462	Customer#000149924	iAo87jA KFZPYKNCFwliN6i	149924	F	ect express, ironic ideas. caref
33149.61	1	1740289	Customer#000149828	o2Sp8hSc4,	149828	F	lyly carefully express accounts. even pinto beans hang. furiously ironic dependenci
18523.98	5	1740289	Customer#000149828	o2Sp8hSc4,	149828	F	lyly carefully express accounts. even pinto beans hang. furiously ironic dependenci
27548.20	1	1752421	Customer#000149941	xVa4gMdbeSSHbzGhNJl kifM6NcgAHlO91	149941	F	en theodolites above the blithely fluffy es
3793.72	1	1761602	Customer#000149651	Aus0NRExRii7	149651	F	vely regular packages. instructions use daringly. carefully bold accounts detect quickly. even tithes in 
45154.64	1	1783525	Customer#000149978	MqB1kEvYfLGC,t	149978	F	ggle. furiously brave requests sleep according to the final foxes. carefully regular escapades need to ca
78646.20	2	1837473	Customer#000149755	pPc4gBGe2,T2otyy	149755	F	fully bold excuses affix against the furiously silent theodolites. regularly pending somas engage furiously. b
27227.20	3	1847653	Customer#000149812	dw,4Jahx0xxpvwfD5 l	149812	F	oxes wake fluffily along the even pinto be
15261.62	3	1959138	Customer#000149800	NZTGZNUJ0TNA5t8xW2CeNMpNKewvf	149800	F	ly ironic deposits wake even theodolites. regular, bold instructions try to 
36230.57	1	1972452	Customer#000149809	R4VjFrkdThysFM,ZwD1bO9B	149809	F	 unusual packages. slyly final 
41886.24	2	1972452	Customer#000149809	R4VjFrkdThysFM,ZwD1bO9B	149809	F	 unusual packages. slyly final 
69320.50	5	2021698	Customer#000149582	6HwdirVn3qjSGXGtQ5zdSC	149582	F	n packages sleep. ironic sheaves promise quickly. ironic, final requests against
18641.59	1	2031780	Customer#000149659	IqK0m,5a spnBmr	149659	F	iously final packages dazzle along the quickly final excuses. slyly ironic platelets according to th
18752.69	2	2031780	Customer#000149659	IqK0m,5a spnBmr	149659	F	iously final packages dazzle along the quickly final excuses. slyly ironic platelets according to th
47980.66	4	2031780	Customer#000149659	IqK0m,5a spnBmr	149659	F	iously final packages dazzle along the quickly final excuses. slyly ironic platelets according to th
16035.90	1	2045957	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
62321.16	3	2045957	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
31973.00	4	2070883	Customer#000149998	NaDi,1fCNPDTntnVUjGyUJ8TrlIeYNK7v	149998	F	 ideas cajole slyly around the even, pending foxes. carefully thin theodolites run beneath the final se
2996.80	3	2080132	Customer#000149990	hK56uwgXchwzf t uLLo9HBaHw3fRk	149990	F	s by the ironic hockey players run from t
14966.12	4	2116387	Customer#000149677	tCrl17Lj7z13ZjkHu6b8,Zwir	149677	F	oss the even, regular foxes sleep furiously dolphins. furiously ironic pinto beans w
36232.05	2	2159367	Customer#000149824	70dlKM8l9E,cLdh7hu	149824	F	ular packages sleep against the blithely bold packages. furiously even deposits shall have t
96844.50	1	2304837	Customer#000149860	aacc1X3WcDsd4FpqAzSQMRMxgbpxGmD,le,OvSMf	149860	F	. blithely pending pinto beans haggle. blithely reg
72370.50	1	2320549	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
58198.20	2	2320549	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
44681.12	4	2320549	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
36754.56	5	2320549	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
45956.26	3	2333024	Customer#000149539	TjmNleYU0pznVOXOxY  xsOpBCE4l2XZ6TGil	149539	F	endencies. slyly pending courts alongside of the daringly special theodolites are carefully at the slyly f
31423.14	1	1761636	Customer#000149845	MGUSnfWgdp 	149845	F	 theodolites above the express deposits wake carefully blithely bold epitaphs. qui
57467.52	3	1806721	Customer#000149857	y8DP3htmnM2VsaGvTaI50qO4pRyInXa8nU	149857	F	ses. pending accounts haggle 
1615.64	5	1806721	Customer#000149857	y8DP3htmnM2VsaGvTaI50qO4pRyInXa8nU	149857	F	ses. pending accounts haggle 
33934.20	2	1836992	Customer#000149767	39MvVf XxHdSeD6e11nKqxBc5VRaoL0mmbrab	149767	F	thely slyly special pinto beans. thin instructions are. final, idle dependenci
29885.04	4	1839686	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
75093.48	5	1839686	Customer#000149605	rGZOefnUgP5c481L	149605	F	iously regular multipliers wake quickly theodolites. final theodolites nag at the fluffily silent theod
65669.12	1	1842499	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	F	olites. doggedly silent frays dazzle furiously even ide
55327.25	3	1842499	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	F	olites. doggedly silent frays dazzle furiously even ide
13837.92	2	1877637	Customer#000149602	zoXNhfIefpDJ7vJ9zyBJOHUVacox6NwnkC	149602	F	less requests detect carefully furiously thin a
1216.19	4	1895973	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	F	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
51013.90	2	1898087	Customer#000149674	nMaL9KvBs8oVj1fRc3kxFRukoUVvNFWvv	149674	F	ideas use furiously against the regular foxes. carefully final requests across the
26089.38	1	1921190	Customer#000149668	H0PKahNs3iOHgX75iy5youRIrcBxXASzNqU1O	149668	F	lly pending ideas. packages w
5234.37	1	1981061	Customer#000149705	pqHb2rs4Xcpa0ONagDKKtdDO4XYw4i2RAIv	149705	F	are carefully after the regular deposits. carefully regular asymptotes among the blithely regular pinto beans hag
13949.44	1	1994146	Customer#000149980	1 hpaEk7jODYVCw1jcIjsdiT0 N4R	149980	F	e unusual pinto beans. regular requests beneath the blithely regular deposits believe across the careful
63715.36	3	2034789	Customer#000149839	9DkK3SnSh0OEo j	149839	F	ts haggle fluffily. idly ironic deposits x-ray above the carefully final acco
1704.70	1	2035685	Customer#000149578	Feh,ay7s5IWaYqKEBXQ	149578	F	aters! special dolphins cajole. quickly final accounts cajole carefully express asymptotes. 
18007.78	1	2080132	Customer#000149990	hK56uwgXchwzf t uLLo9HBaHw3fRk	149990	F	s by the ironic hockey players run from t
64823.60	5	2080132	Customer#000149990	hK56uwgXchwzf t uLLo9HBaHw3fRk	149990	F	s by the ironic hockey players run from t
70585.62	2	2094693	Customer#000149590	reUqXP9TEVrDmpbyuf6K3gqagHxFOt	149590	F	e furiously above the fluffily bold foxes. pending, ironic requests cajole slyly against the furiously iron
20883.42	2	2097799	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	F	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
60000.48	3	2097799	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	F	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
74294.11	4	2097799	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	F	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
26613.00	2	2136359	Customer#000149944	3q9tCbkkhna1XI4bHfHW LmcwHXEHc tZWyk	149944	F	structions. quickly regular dolphins haggle blithely acr
1318.30	1	2229987	Customer#000149693	wBbt6tCEhpWtP7F54tzGOfnAGdLPWwUyrqZcwAS	149693	F	onic dolphins. permanent ideas boost slyly. quickly final packages haggle silently. 
1418.35	2	2258016	Customer#000149609	MMPZ,QVTlbh8vmxvEN8o7VFHHGs1T61Ge4yVi,D4	149609	F	ual requests. packages cajole: bold notornis are furiously. blithely pending foxes boost carefully e
24445.00	3	2258016	Customer#000149609	MMPZ,QVTlbh8vmxvEN8o7VFHHGs1T61Ge4yVi,D4	149609	F	ual requests. packages cajole: bold notornis are furiously. blithely pending foxes boost carefully e
3006.82	1	2302534	Customer#000149863	WXlXCjQJDnNYHy9sygeT7n3pDRZD1bWBbMrD5	149863	F	lly quickly express deposits. fluffily ironic accounts above the furiously express packages sleep accounts. 
74195.14	3	2302534	Customer#000149863	WXlXCjQJDnNYHy9sygeT7n3pDRZD1bWBbMrD5	149863	F	lly quickly express deposits. fluffily ironic accounts above the furiously express packages sleep accounts. 
30240.59	3	2303460	Customer#000149771	WYMNJFIWvpCxhVgaDf	149771	F	y pending warthogs cajole slyly requests. furiously unusual packages x-ray carefully furiously express deposits. bl
36688.96	4	2311907	Customer#000149923	gKvVWoaM ZqupFEJcY7YQVkoPus 	149923	F	d courts print alongside of the closely pending frays; carefully ironic requests solve. blithely f
21097.12	7	2311907	Customer#000149923	gKvVWoaM ZqupFEJcY7YQVkoPus 	149923	F	d courts print alongside of the closely pending frays; carefully ironic requests solve. blithely f
12356.48	2	4215525	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
27179.52	3	4215525	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
75913.44	2	4268548	Customer#000149603	N5t4st0mOl7Efou, MOLfYBwHS2omCE3k4AKc7K	149603	F	 packages above the express packages cajole deposits. ironic gifts sleep car
70181.82	1	4270599	Customer#000149698	wo4JHEgW0RwFeaISiVgpLmGXCCywtKyaucJd	149698	F	ughout the slyly final theodolites. accounts are slyly along the slyly 
50866.11	1	4277410	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	F	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
68814.64	5	4325859	Customer#000149737	uJMnZY4y3mPl,EUHYTT16GbS2WOtqEDsIaA2iQ	149737	F	 regular instructions doze. packages promise slyly. accounts haggle furiously ironic p
56473.19	2	4373632	Customer#000149959	Kq2qPSkVLxvUV OqydC Fx5kQG	149959	F	he accounts. blithely regular packages believe silent foxes; quietly fi
14844.10	2	4390342	Customer#000149890	I53MLT9cywhdNANSfUzwJ	149890	F	he special ideas. regular, special packages sleep carefully. even requests
13556.96	5	4390342	Customer#000149890	I53MLT9cywhdNANSfUzwJ	149890	F	he special ideas. regular, special packages sleep carefully. even requests
8544.00	1	4448003	Customer#000149812	dw,4Jahx0xxpvwfD5 l	149812	F	oxes wake fluffily along the even pinto be
17265.60	6	4448003	Customer#000149812	dw,4Jahx0xxpvwfD5 l	149812	F	oxes wake fluffily along the even pinto be
71890.56	1	4456229	Customer#000149896	lX1PYkF9FFqZ5fz	149896	F	es. carefully special attainments sleep along the furiously ironic req
21721.00	2	4456229	Customer#000149896	lX1PYkF9FFqZ5fz	149896	F	es. carefully special attainments sleep along the furiously ironic req
